"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"WikiPathways"	"Reactome Pathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q9ERK4"	"Exportin-2 [OS=Mus musculus]"	"0.000"	"4.968"	"4"	"2"	"2"	"2"	"971"	"110.4"	"5.77"	"2.02"	"2"	"transport"	"cytosol;nucleus"	"other molecular function"	"Pf03378, Pf03810, Pf08506"	"110750"	"Cse1l"	"mmu:110750; Q9ERK4"	"ENSMUSG00000002718"	""	""	"0"	"0"	""	"100.000"	"100.000"	"1.644"	""	"6.64"	"6.64"	"0.72"	""	""	""	"0.175202409278959"	""	""	""	"0.765726815460119"	""	""	""	""	""	""	""	""	"67417.9375"	"28750.185546875"	"84220.7421875"	"30205.576171875"	"124970.34375"	"80052.9921875"	"48092.953125"	"70426.59375"	""	""	""	""	""	""	""	""	"112307.740452287"	"36551.8522889982"	"104034.817781107"	"38588.0099576143"	"124970.34375"	"106798.315241721"	"84839.9939010186"	"101565.921176056"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q91VI7"	"Ribonuclease inhibitor [OS=Mus musculus]"	"0.000"	"4.918"	"3"	"1"	"9"	"1"	"456"	"49.8"	"4.78"	"12.02"	"1"	"other biological processes"	"non-structural extracellular;cytosol;nucleus"	"enzyme regulator activity"	"Pf13516, Pf18779"	"107702"	"Rnh1"	"mmu:107702; Q91VI7; Q924P4"	"ENSMUSG00000038650"	""	""	"0"	"0"	"0.439"	"0.650"	"1.733"	"1.171"	"-1.19"	"-0.62"	"0.79"	"0.23"	"0.0333941997849649"	"0.415199479709415"	"0.0843773389312724"	"0.719324321652708"	"0.143764860091205"	"0.548224555732819"	"0.130618027498128"	"0.999959087841829"	""	"92971.34375"	""	"139010.9375"	"105622.9609375"	"44816.35546875"	"53292.06640625"	"66760.6015625"	""	"157526.515625"	"183506.984375"	"177493.5"	"272845.6875"	"136599.0625"	"257828.09375"	""	"313991.203805451"	"174050.640668436"	"347415.968253495"	"439289.723373351"	"212645.337524336"	"116886.712124964"	"135923.047695376"	"154517.176254679"	"203056.114304796"	"200273.000719865"	"226679.499433894"	"226750.216795704"	"272845.6875"	"182236.158074258"	"454830.333342339"	"231238.3689517"	"n/a"	"High"	"n/a"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"n/a"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q03350"	"Thrombospondin-2 [OS=Mus musculus]"	"0.000"	"4.822"	"2"	"2"	"14"	"1"	"1172"	"129.8"	"4.82"	"1.84"	"2"	"cell adhesion;other biological processes"	"non-structural extracellular;extracellular matrix;other cell component"	"other molecular function"	"Pf00090, Pf00093, Pf02412, Pf05735, Pf07645, Pf12947"	"21826"	"Thbs2"	"mmu:21826; Q03350; Q8CG21"	"ENSMUSG00000023885"	"Focal adhesion: PI3K-Akt-mTOR signaling pathway; Focal adhesion"	"Signaling by PDGF; O-glycosylation of TSR domain-containing proteins"	"4"	"0"	"0.716"	"0.360"	"0.476"	"0.946"	"-0.48"	"-1.47"	"-1.07"	"-0.08"	"0.906100084179965"	"0.0152510925432663"	"0.0347305040861874"	"0.996971446437974"	"0.999999980584355"	"0.0377117924706221"	"0.0670151980254602"	"0.999959087841829"	"247334.38671875"	"114073.3359375"	"85483.8203125"	"145790.8125"	"252857.53125"	"64073.51171875"	"94112.275390625"	"59062.21875"	"54445.39453125"	"93116.265625"	"75966.6484375"	"84676.515625"	"90325.328125"	""	"56978.80078125"	"61971.0498046875"	"366732.709796902"	"213555.45055363"	"160610.148272369"	"460714.867803126"	"509065.212724374"	"167111.806410213"	"240036.24102555"	"136699.296456196"	"90697.5126291576"	"118384.348555902"	"93838.8361627345"	"108175.331916231"	"90325.328125"	"107940.435956728"	"100515.372765823"	"89371.7333824674"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"P54775"	"26S proteasome regulatory subunit 6B [OS=Mus musculus]"	"0.000"	"4.763"	"4"	"1"	"1"	"1"	"418"	"47.4"	"5.21"	"2.77"	"1"	"protein metabolism;other metabolic processes;developmental processes;other biological processes"	"cytosol;nucleus;other cell component"	"other molecular function"	"Pf00004, Pf16450, Pf17862"	"23996"	"Psmc4"	"mmu:23996; P54775; Q6ZWN9"	"ENSMUSG00000030603"	"Proteasome degradation"	"Downstream TCR signaling; FCERI mediated NF-kB activation; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Ub-specific processing proteases; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; Assembly of the pre-replicative complex; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling; KEAP1-NFE2L2 pathway; GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2; Regulation of ornithine decarboxylase (ODC); Cross-presentation of soluble exogenous antigens (endosomes)"	"49"	"0"	"0.910"	"0.025"	"0.045"	"1.595"	"-0.14"	"-5.30"	"-4.49"	"0.67"	"0.989174844317724"	"0.000914869724665146"	"0.00329495871008534"	"0.703690611779913"	"0.999999980584355"	"0.00371409798670029"	"0.00893879887686518"	"0.999959087841829"	"3432318.5"	"960508.25"	""	"77019.359375"	""	"910500.0625"	"688203.125"	"606667.75"	""	""	""	"36891.33203125"	"158132.078125"	"22055.080078125"	"258633.9375"	"25908.4296875"	"5089237.6150769"	"1798157.03997307"	"1994786.04468448"	"243389.575544992"	"1691515.4772478"	"2374699.09326761"	"1755283.14984819"	"1404130.362232"	"49712.8042634987"	"41264.8417182336"	"49288.9350145396"	"47129.148593995"	"158132.078125"	"29423.5771893207"	"456251.909153196"	"37363.9187602484"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"n/a"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8K1X4"	"Nck-associated protein 1-like [OS=Mus musculus]"	"0.000"	"4.687"	"3"	"2"	"4"	"2"	"1134"	"128.8"	"6.64"	"0.00"	"2"	"cell organization and biogenesis;developmental processes;signal transduction;other biological processes"	"other membranes;cytosol;other cell component"	"enzyme regulator activity;other molecular function"	"Pf09735"	"105855"	"Nckap1l"	"mmu:105855; Q8K1X4"	"ENSMUSG00000022488"	"Tyrobp causal network in microglia; Microglia pathogen phagocytosis pathway"	"Neutrophil degranulation; Regulation of actin dynamics for phagocytic cup formation; VEGFA-VEGFR2 Pathway; RHO GTPases Activate WASPs and WAVEs; RAC1 GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle"	"9"	"0"	"1.246"	"1.222"	"8.913"	"9.084"	"0.32"	"0.29"	"3.16"	"3.18"	"0.127542610241244"	"0.0663987134187898"	"3.71566777346288E-10"	"4.72204830792577E-10"	"0.3903111204973"	"0.12629685349588"	"1.69682161654805E-08"	"7.55527729268124E-08"	"24347.818359375"	"13292.6298828125"	""	""	"25248.203125"	""	""	""	""	"36564.8359375"	""	"38562.80859375"	"59551.18359375"	""	""	"239356.609375"	"36101.4961285181"	"24884.9877172171"	"35358.5932103145"	"35249.7543874231"	"50830.9237664295"	"42399.8574573886"	"45625.8765768859"	"31535.2400035355"	"39882.5033529999"	"46487.0906652018"	"40061.4585476189"	"49264.4812845769"	"383846.944037894"	"436989.290275199"	"380641.600248718"	"400390.054785536"	"High"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"Peak Found"	"High"	"n/a"	"n/a"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q922B2"	"Aspartate--tRNA ligase, cytoplasmic [OS=Mus musculus]"	"0.000"	"4.645"	"4"	"2"	"7"	"2"	"501"	"57.1"	"6.49"	"3.57"	"2"	"protein metabolism;RNA metabolism OR transcription;other metabolic processes"	"cytosol;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00152, Pf01336"	"226414"	"Dars1"	"mmu:226414; Q3U987; Q922B2"	"ENSMUSG00000026356"	"Alanine and aspartate metabolism"	""	"1"	"0"	"0.457"	"2.383"	"10.418"	"1.996"	"-1.13"	"1.25"	"3.38"	"1.00"	"0.251255229002825"	"0.67680185027963"	"0.00119330846407784"	"0.226494943794818"	"0.614487369600297"	"0.821830818196693"	"0.00351576902319706"	"0.798343243100006"	"146174.201171875"	"161490.171875"	""	"192887.8359375"	"90673.359375"	"44343.4140625"	"145660.828125"	"16862.888671875"	"753641.9375"	"139077.22265625"	""	""	"1275259.41015625"	"998694.756835938"	"923504.375"	"1567939.42382813"	"216738.406694403"	"340103.623746627"	"297740.207791523"	"642785.725402049"	"182548.064716455"	"115653.22123919"	"371512.403697304"	"39029.09620483"	"1255449.6065785"	"176817.29709212"	"776538.174315353"	"740475.330731546"	"1275259.41015625"	"1382008.64841904"	"1658035.17244686"	"2309685.38560176"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"n/a"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P26638"	"Serine--tRNA ligase, cytoplasmic [OS=Mus musculus]"	"0.000"	"4.625"	"4"	"2"	"7"	"2"	"512"	"58.4"	"6.30"	"5.41"	"2"	"protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes"	"cytosol;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00587, Pf02403"	"20226"	"Sars1"	"A2AFR8; mmu:20226; P26638"	"ENSMUSG00000068739"	"Selenium metabolism / selenoproteins"	""	"1"	"0"	"2.101"	"8.924"	"4.273"	"1.006"	"1.07"	"3.16"	"2.10"	"0.01"	"0.0288830318396713"	"1.45372055099235E-05"	"0.0012733567827683"	"0.998457085631173"	"0.126487760125457"	"0.000112974854248549"	"0.00371169955828206"	"0.999959087841829"	""	"65096.72265625"	"21294.556640625"	""	""	"70447.59375"	"51499.90625"	"111790.4609375"	""	"640117.03125"	"676171.34375"	"308340.6171875"	"419962.828125"	"629946.7578125"	"382998.765625"	"491500.5625"	"90481.7381416613"	"121866.865925941"	"40008.996871482"	"77834.7482140934"	"169233.385565342"	"183736.216933"	"131352.088323323"	"258738.626555069"	"689230.838492845"	"813819.553817287"	"835249.853049597"	"393909.082835072"	"419962.828125"	"840408.966460401"	"675641.873254641"	"914523.396242073"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9CR57"	"60S ribosomal protein L14 [OS=Mus musculus]"	"0.000"	"4.547"	"6"	"1"	"3"	"1"	"217"	"23.5"	"11.02"	"9.19"	"1"	"protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes"	"cytosol;translational apparatus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01929"	"67115"	"Rpl14"	"mmu:67115; Q9CR57; Q9D8Q1"	"ENSMUSG00000025794"	""	"L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"7"	"0"	""	"100.000"	"100.000"	"1.330"	""	"6.64"	"6.64"	"0.41"	""	""	""	"0.00785249516591291"	""	""	""	"0.0930666093737826"	""	""	""	""	""	""	""	""	"414009.1875"	"659689.9375"	"688340.375"	"714510.75"	"1145539.875"	"825597.4375"	"547350.9375"	"795323.125"	""	""	""	""	""	""	""	""	"689674.559899023"	"838703.775066919"	"850281.814485509"	"912796.623343171"	"1145539.875"	"1101425.60550847"	"965572.858013527"	"1146977.60493698"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P98064"	"Mannan-binding lectin serine protease 1 [OS=Mus musculus]"	"0.000"	"4.537"	"2"	"2"	"38"	"2"	"704"	"79.9"	"5.55"	"20.10"	"2"	"protein metabolism;stress response;signal transduction;other biological processes"	"non-structural extracellular;cytosol;nucleus;other cell component"	"other molecular function"	"Pf00084, Pf00089, Pf00431"	"17174"	"Masp1"	"A2RRH8; A2RRH9; mmu:17174; P98064; Q8CD27; Q8CIR8; Q920S0"	"ENSMUSG00000022887"	"Complement activation, classical pathway"	"Initial triggering of complement; Scavenging by Class A Receptors; Ficolins bind to repetitive carbohydrate structures on the target cell surface"	"5"	"0"	"1.094"	"0.631"	"0.410"	"0.711"	"0.13"	"-0.66"	"-1.29"	"-0.49"	"0.858161311395872"	"0.0805472257416688"	"0.000793193524644575"	"0.269152811530503"	"0.999999980584355"	"0.147900536829084"	"0.00244196658149004"	"0.821271007722424"	"1213671.09375"	"694528.734375"	"825464.640625"	"428817.921875"	"924107.328125"	"907035.068359375"	"526869.125"	"775434.28125"	"757786.6875"	"820021.275390625"	"862701.8984375"	"747099.90625"	"722974.21875"	"582161.44921875"	"692212.71875"	"203197.546875"	"1799559.27244049"	"1300219.68388089"	"1550913.35225448"	"1829020.38488921"	"1860458.30332414"	"2365661.95117085"	"1343795.84121732"	"1794739.90206117"	"1262354.11188526"	"1042542.7162216"	"1065664.25885381"	"954429.687342003"	"722974.21875"	"776658.81407178"	"1221121.16268505"	"621064.18080769"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"P0DP27"	"Calmodulin-2 [OS=Mus musculus]"	"0.000"	"4.475"	"15"	"2"	"5"	"2"	"149"	"16.8"	"4.22"	"1.94"	"2"	"cell cycle OR cell proliferation;cell organization and biogenesis;other metabolic processes;signal transduction;other biological processes"	"plasma membrane;other membranes;cytoskeleton;mitochondrion;ER/Golgi;nucleus;other cell component"	"signal transduction activity or receptor binding;enzyme regulator activity;cytoskeletal activity;other molecular function"	"Pf13499"	"12313; 12314; 12315"	"Calm2"	"mmu:12313; mmu:12314; mmu:12315; P02593; P0DP27; P62204; P70667; P99014; Q3TEH7; Q3THK5; Q3U6Z5; Q3U7C7; Q498A3; Q61379; Q61380; Q8BNC9; Q91VQ9; Q9D6G4"	"ENSMUSG00000001175; ENSMUSG00000019370; ENSMUSG00000036438"	"Endochondral ossification; MicroRNAs in cardiomyocyte hypertrophy; Alzheimer's disease; G protein signaling pathways; G13 signaling pathway; Glycogen metabolism; Myometrial relaxation and contraction pathways; Calcium regulation in cardiac cells"	""	"8"	"0"	"1.587"	"2.619"	"1.311"	"0.795"	"0.67"	"1.39"	"0.39"	"-0.33"	"0.0163629733690808"	"8.35106927891127E-05"	"0.0893592805548113"	"0.905573550629013"	"0.0814940242303238"	"0.000454298168772773"	"0.136605503400262"	"0.999959087841829"	"75675.265625"	""	""	""	"95438.1171875"	""	"73047.6328125"	""	"182478.296875"	"277519.453125"	"191003.5625"	"275887.234375"	"237629.46875"	"187961.171875"	"220799.421875"	""	"112206.780445837"	"139213.387210084"	"95727.136208104"	"157179.78614347"	"192140.709386398"	"214147.403430908"	"186310.224923898"	"204841.841441872"	"303980.304998398"	"352827.290154694"	"235939.749568949"	"352449.471139498"	"237629.46875"	"250758.103333507"	"389508.657464532"	"269759.782272917"	"High"	"n/a"	"n/a"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"n/a"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q9EPL8"	"Importin-7 [OS=Mus musculus]"	"0.000"	"4.358"	"3"	"2"	"4"	"2"	"1038"	"119.4"	"4.82"	"0.00"	"2"	"stress response;transport"	"cytosol;nucleus"	"other molecular function"	"Pf03810, Pf08506"	"233726"	"Ipo7"	"mmu:233726; Q7TN09; Q7TQ63; Q8BKD8; Q8BYI0; Q9EPL8"	"ENSMUSG00000066232"	"Mechanisms associated with pluripotency"	""	"1"	"0"	"1.094"	"2.004"	"2.739"	"1.495"	"0.13"	"1.00"	"1.45"	"0.58"	"0.924754752724802"	"0.064629510827718"	"0.0313293842839323"	"0.732889402988333"	"0.999999980584355"	"0.123797372853094"	"0.0613160806699818"	"0.999959087841829"	""	"37865.25390625"	""	""	"37291.28125"	"33505.69921875"	"34385.08203125"	""	"56102.9658203125"	"102971.9453125"	"171836.328125"	"139485.185546875"	"259566.2890625"	"62211.5859375"	"179888.97265625"	"139271.7578125"	"81917.9865993534"	"70887.1296856546"	"85117.2814749825"	"48412.9005300348"	"75076.6407013859"	"87387.0929075997"	"87700.204929469"	"79504.9157868082"	"93458.7671708468"	"130914.471102688"	"212263.162498135"	"178194.108869017"	"259566.2890625"	"82996.1802187076"	"317339.201511484"	"200851.178835199"	"n/a"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"P12023"	"Amyloid-beta precursor protein [OS=Mus musculus]"	"0.000"	"4.351"	"2"	"1"	"3"	"1"	"770"	"86.7"	"4.79"	"6.39"	"1"	"cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;cytoskeleton;mitochondrion;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component"	"signal transduction activity or receptor binding;enzyme regulator activity;nucleic acid binding activity;other molecular function"	"Pf00014, Pf02177, Pf03494, Pf10515, Pf12924, Pf12925"	"11820"	"App"	"mmu:11820; P12023; P97487; P97942; Q99K32"	"ENSMUSG00000022892"	"Alzheimer's disease; Delta-Notch signaling pathway"	"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; G alpha (i) signalling events; Platelet degranulation ; ECM proteoglycans; G alpha (q) signalling events; Formyl peptide receptors bind formyl peptides and many other ligands; Insertion of tail-anchored proteins into the endoplasmic reticulum membrane; Lysosome Vesicle Biogenesis; TAK1-dependent IKK and NF-kappa-B activation  ; TRAF6 mediated NF-kB activation; Advanced glycosylation endproduct receptor signaling"	"14"	"0"	"100.000"	""	"0.662"	"100.000"	"6.64"	""	"-0.59"	"6.64"	""	""	"0.0474566998085706"	""	""	""	"0.079287413094807"	""	""	""	""	""	"1080239.25"	"739041.6875"	"847574.125"	""	""	""	""	""	"2119739"	"952065.5625"	"641843.1875"	"1126329.125"	""	""	""	""	"2174790.76409541"	"1927514.0084828"	"2161763.76685274"	"2280813.33035769"	""	""	""	""	"2119739"	"1270146.12816107"	"1132265.09445941"	"1624338.8901376"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"High"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"P97351"	"40S ribosomal protein S3a [OS=Mus musculus]"	"0.000"	"4.315"	"7"	"2"	"8"	"2"	"264"	"29.9"	"9.73"	"3.31"	"2"	"protein metabolism;other metabolic processes;other biological processes"	"cytosol;ER/Golgi;translational apparatus;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01015"	"20091"	"Rps3a"	"mmu:20091; P97351"	"ENSMUSG00000028081"	"Cytoplasmic ribosomal proteins"	"Major pathway of rRNA processing in the nucleolus and cytosol; L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition"	"11"	"0"	"1.430"	"4.570"	"3.080"	"0.964"	"0.52"	"2.19"	"1.62"	"-0.05"	"0.492689128651041"	"0.00043743772020155"	"0.00159984802087865"	"0.917019492496845"	"0.999999980584355"	"0.00200407999808903"	"0.00461429850232368"	"0.999959087841829"	"303770.53125"	"981266.15625"	"47051.1953125"	""	"155843.453125"	"177587.03125"	"251872.984375"	"675426.5"	"76828.0625"	"3174614.04101563"	"3291020.25"	"2899097.73242188"	"3909018.70703125"	"2662166.89453125"	"3653252.31445313"	"2454064.55078125"	"450412.866401936"	"1837017.69031994"	"896124.468799517"	"798568.802340411"	"1095582.66352824"	"1072754.60408384"	"1335550.18711142"	"1563272.24597993"	"2786484.55201368"	"4036079.11721444"	"4065277.5448172"	"3703634.43922507"	"3909018.70703125"	"3551584.16267939"	"6444642.79977786"	"3539136.4746446"	"Peak Found"	"High"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
