"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"WikiPathways"	"Reactome Pathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Variability in Percent Con_Abeta  Con"	"Abundance Ratio Variability in Percent siIft88  Con"	"Abundance Ratio Variability in Percent siIft88_Abeta  Con_Abeta"	"Abundance Ratio Variability in Percent siIft88_Abeta  siIft88"	"Abundance Ratio Weight Con_Abeta  Con"	"Abundance Ratio Weight siIft88  Con"	"Abundance Ratio Weight siIft88_Abeta  Con_Abeta"	"Abundance Ratio Weight siIft88_Abeta  siIft88"	"Abundance F1 Sample Con"	"Abundance F2 Sample Con"	"Abundance F3 Sample Con"	"Abundance F4 Sample Con"	"Abundance F5 Sample Con_Abeta"	"Abundance F6 Sample Con_Abeta"	"Abundance F7 Sample Con_Abeta"	"Abundance F8 Sample Con_Abeta"	"Abundance F9 Sample siIft88"	"Abundance F10 Sample siIft88"	"Abundance F11 Sample siIft88"	"Abundance F12 Sample siIft88"	"Abundance F13 Sample siIft88_Abeta"	"Abundance F14 Sample siIft88_Abeta"	"Abundance F15 Sample siIft88_Abeta"	"Abundance F16 Sample siIft88_Abeta"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"Q7TSV4"	"Phosphopentomutase [OS=Mus musculus]"	"0.000"	"8.482"	"4"	"1"	"17"	"1"	"620"	"68.7"	"6.14"	"10.07"	"1"	"other metabolic processes"	"cytosol"	"other molecular function"	"Pf00408, Pf02878, Pf02879, Pf02880"	"66681"	"Pgm2"	"mmu:66681; Q7TSV4; Q8K0P7; Q9CRS8"	"ENSMUSG00000029171"	"Glucuronidation; Purine metabolism"	"Neutrophil degranulation; Pentose phosphate pathway"	"4"	"0"	"1.400"	"1.037"	"1.176"	"1.525"	"0.49"	"0.05"	"0.23"	"0.61"	"0.611751922944986"	"0.983552346690707"	"0.61211163632827"	"0.210545428892378"	"0.924938920288717"	"0.998775218793212"	"0.903100091136633"	"0.6736587402808"	"37.32"	"51.59"	"36.75"	"43.59"	"19.1356789668857"	"18.8946084177977"	"19.5248324945248"	"19.344498345751"	"179319.06640625"	"262658.578125"	"172328.12890625"	"436923.5546875"	"473152.0703125"	"337806.4375"	"274413.1875"	"381445.140625"	"310250.046875"	"112150.375"	"235544.125"	"422614.078125"	"385482.515625"	"341938.96875"	"628022.53125"	"405500.34375"	"242598.804349369"	"309677.07424837"	"225106.190958754"	"437399.344263636"	"567327.614883796"	"359409.74345213"	"297765.42970585"	"493045.276806289"	"319506.062151287"	"152817.713300233"	"294337.330653362"	"455543.098721452"	"449253.040872331"	"387269.168990464"	"628022.53125"	"486892.845006626"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q8CFE2"	"Histone PARylation factor 1 [OS=Mus musculus]"	"0.000"	"8.480"	"8"	"2"	"23"	"2"	"346"	"39.3"	"7.69"	"54.30"	"2"	"DNA metabolism;other metabolic processes;stress response;other biological processes"	"nucleus;other cell component"	"other molecular function"	"Pf10228"	"72612"	"Hpf1"	"mmu:72612; Q8CFE2"	"ENSMUSG00000038005"	""	""	"0"	"0"	"1.068"	"0.996"	"1.158"	"1.386"	"0.10"	"-0.01"	"0.21"	"0.47"	"0.942778751448638"	"0.974581023190026"	"0.422959162681402"	"0.240246877957767"	"0.986157307690457"	"0.996724739965281"	"0.800279388174488"	"0.704492774973191"	"32.24"	"61.12"	"28.48"	"42.89"	"21.2661760432923"	"21.3718771226386"	"21.5002098449007"	"21.5905672666599"	"1346872.0625"	"812343.46875"	"2554213.03125"	"1498163.84375"	"1712135.75"	"1084233.875"	"1119169.75"	"989446.6875"	"926725.5"	"2321469.125"	"1386389.90625"	"1206430.4375"	"1146322.75"	"2066166.1875"	"4145398.96875"	"1682858.1875"	"1822168.48728072"	"957761.023771142"	"3336478.90226148"	"1499795.27499822"	"2052916.92111427"	"1153572.50660997"	"1214409.79042794"	"1278931.00204179"	"954373.47450097"	"3163267.20422996"	"1732441.02034126"	"1300432.44732626"	"1335959.37658459"	"2340073.91832061"	"4145398.96875"	"2020643.44280736"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"P02802"	"Metallothionein-1 [OS=Mus musculus]"	"0.000"	"8.469"	"33"	"2"	"19"	"2"	"61"	"6.0"	"7.96"	"31.22"	"2"	"stress response;signal transduction;other biological processes"	"cytosol;nucleus;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf00131"	"17748"	"Mt1"	"mmu:17748; P02802; Q64485"	"ENSMUSG00000031765"	"Oxidative stress response"	"Metallothioneins bind metals"	"2"	"0"	"0.524"	"0.814"	"1.333"	"0.753"	"-0.93"	"-0.30"	"0.41"	"-0.41"	"0.0504022968979227"	"0.392726684636703"	"0.11687399370535"	"0.211919723076577"	"0.301262238697234"	"0.820821890048073"	"0.451034848947406"	"0.674826451878107"	"66.24"	"96.00"	"37.65"	"58.46"	"21.9927711003905"	"22.5565505662694"	"21.7356641172665"	"22.38772490079"	"1422898.15625"	"4975746.5"	"643888.515625"	"7616988.75"	"1195253.390625"	"1916452.3125"	"1913993.6875"	"963071.96875"	"5110275.875"	"1086033.953125"	"2408023.5"	"5472332.5"	"2043006.1640625"	"1822993.3125"	"2294138.5"	"1918132.0625"	"1925023.35828099"	"5866454.57887258"	"841088.985729555"	"7625283.29903476"	"1433154.99990773"	"2039012.75260293"	"2076872.31799937"	"1244839.78125582"	"5262736.0987501"	"1479845.47785038"	"3009080.39689195"	"5898722.81430901"	"2380981.48300677"	"2064664.07671486"	"2294138.5"	"2303141.76400511"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9JKP5"	"Muscleblind-like protein 1 [OS=Mus musculus]"	"0.000"	"8.468"	"8"	"3"	"15"	"1"	"341"	"37.0"	"8.60"	"25.11"	"3"	"cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;developmental processes;other biological processes"	"cytosol;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00642, Pf14608"	"56758"	"Mbnl1"	"mmu:56758; Q9JKP5"	"ENSMUSG00000027763"	"mRNA processing; Adipogenesis genes"	""	"2"	"0"	"1.541"	"1.808"	"1.108"	"0.995"	"0.62"	"0.85"	"0.15"	"-0.01"	"0.359328774082921"	"0.0235204935913405"	"0.520956715112565"	"0.993448855805303"	"0.819559308066302"	"0.164050145391133"	"0.858720157158252"	"0.996031926153211"	"33.68"	"42.40"	"12.40"	"42.79"	"21.5752772758728"	"21.6697218708939"	"22.0104724073914"	"22.0809121594314"	"827993.6875"	"1483964.1015625"	"797723.3828125"	"1703569.125"	"1818427.8125"	"2235498.125"	"2281510.59375"	"1417997.75390625"	"2398284.953125"	"974123.875"	"2069072.6875"	"3500780.75"	"2307279.640625"	"1914328.7109375"	"2489217.8671875"	"2114243.3203125"	"1120183.60691913"	"1749608.42528731"	"1042038.07749427"	"1705424.23311492"	"2180365.21117327"	"2378462.09663771"	"2475664.4843332"	"1832864.07565676"	"2469835.50528965"	"1327355.19652664"	"2585525.45841051"	"3773552.73604424"	"2688973.82547427"	"2168107.63560962"	"2489217.8671875"	"2538616.70188339"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"Q8BLF1"	"Neutral cholesterol ester hydrolase 1 [OS=Mus musculus]"	"0.000"	"8.466"	"7"	"1"	"2"	"1"	"408"	"45.7"	"7.05"	"9.08"	"1"	"protein metabolism;other metabolic processes;signal transduction"	"plasma membrane;other membranes;ER/Golgi"	"other molecular function"	"Pf07859"	"320024"	"Nceh1"	"mmu:320024; Q69ZL0; Q8BLF1; Q8BZK3"	"ENSMUSG00000027698"	""	"LDL clearance"	"1"	"0"	"0.010"	"0.010"	""	""	"-6.64"	"-6.64"	""	""	"1E-17"	"1E-17"	""	""	"1.8107476635514E-16"	"1.91633663366337E-16"	""	""	""	""	""	""	""	""	""	""	""	"845160.75"	"461060.90625"	"344747.375"	""	""	""	""	""	""	""	""	""	""	""	""	""	"996452.924545269"	"602267.691668557"	"345122.788972686"	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9CQM9"	"Glutaredoxin-3 [OS=Mus musculus]"	"0.000"	"8.449"	"8"	"2"	"7"	"2"	"337"	"37.8"	"5.59"	"15.20"	"2"	"cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes"	"cytosol;cytoskeleton;nucleus;other cell component"	"other molecular function"	"Pf00085, Pf00462"	"30926"	"Glrx3"	"mmu:30926; Q5I0V8; Q9CQM9; Q9JLZ2"	"ENSMUSG00000031068"	""	""	"0"	"0"	"0.219"	"0.988"	"2.246"	"0.534"	"-2.19"	"-0.02"	"1.17"	"-0.91"	"1.93824018124289E-05"	"0.98674131581714"	"0.00998873862473015"	"0.0254206599645863"	"0.000253739212916088"	"0.9992667963975"	"0.080160672310596"	"0.161099000439856"	"18.80"	"20.78"	"26.03"	"32.47"	"21.4782793374567"	"22.3154948369819"	"20.2850858650217"	"21.7698030784124"	"2448514.125"	"2323818.5625"	"2641907.1875"	"3606728.125"	"371880.09375"	"384817.71875"	"316012.46875"	"384484.59375"	"3241572.625"	"2618204"	"2539685.5"	"2735439.5"	"660051.375"	"885150.4375"	"914167.5"	"1631717.75"	"3312567.98879273"	"2739805.18228717"	"3451030.70299228"	"3610655.68538767"	"445898.601839799"	"409427.477449334"	"342904.761272635"	"496973.988559963"	"3338281.86336567"	"3567602.41090163"	"3173606.01020742"	"2948578.03063173"	"769243.93540894"	"1002493.15138104"	"914167.5"	"1959238.03713251"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"P62878"	"E3 ubiquitin-protein ligase RBX1 [OS=Mus musculus]"	"0.000"	"8.442"	"18"	"1"	"57"	"1"	"108"	"12.3"	"6.96"	"119.50"	"1"	"protein metabolism;DNA metabolism;other metabolic processes;stress response;other biological processes"	"cytosol;nucleus;other cell component"	"other molecular function"	"Pf12678"	"56438"	"Rbx1"	"mmu:56438; P62878; Q8N6Z8; Q9D1S2; Q9WUK9; Q9Y254"	"ENSMUSG00000022400"	""	"Neddylation; Recognition of DNA damage by PCNA-containing replication complex; DNA Damage Recognition in GG-NER; Formation of Incision Complex in GG-NER; Dual Incision in GG-NER; Formation of TC-NER Pre-Incision Complex; Dual incision in TC-NER; Gap-filling DNA repair synthesis and ligation in TC-NER; Hedgehog 'on' state; Antigen processing: Ubiquitination & Proteasome degradation; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Degradation of beta-catenin by the destruction complex; Degradation of DVL; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; Orc1 removal from chromatin; Regulation of RUNX2 expression and activity; Interleukin-1 signaling; GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2; Prolactin receptor signaling; Regulation of BACH1 activity"	"24"	"0"	"1.338"	"1.387"	"0.916"	"0.854"	"0.42"	"0.47"	"-0.13"	"-0.23"	"0.621895194945877"	"0.231811413310401"	"0.827394008269045"	"0.616294375430744"	"0.926503272414482"	"0.669658194719822"	"0.973497326959407"	"0.918880578212068"	"43.80"	"43.24"	"24.10"	"32.61"	"21.021833815181"	"21.1116217250695"	"21.2971547528825"	"21.3717391667573"	"903187.625"	"772032.654296875"	"596084.8125"	"1713991.75"	"1384361.375"	"1514154.75"	"1066292.75"	"1209710"	"1523293.5"	"1343945.4375"	"780979.984375"	"1825992.75"	"1270001.390625"	"1535744.125"	"1295560.6875"	"879314"	"1221912.66282719"	"910234.172870153"	"778644.684892018"	"1715858.20787229"	"1659902.78029912"	"1610987.56516244"	"1157033.01939883"	"1563637.1742161"	"1568739.51378239"	"1831279.37431356"	"975917.204025538"	"1968269.48895884"	"1480098.2237166"	"1739334.80949804"	"1295560.6875"	"1055810.9301582"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"P59999"	"Actin-related protein 2/3 complex subunit 4 [OS=Mus musculus]"	"0.000"	"8.439"	"15"	"3"	"23"	"3"	"168"	"19.7"	"8.43"	"30.02"	"3"	"cell organization and biogenesis"	"cytoskeleton;nucleus;other cell component"	"cytoskeletal activity;other molecular function"	"Pf05856"	"68089"	"Arpc4"	"mmu:68089; O15509; P59999; Q3UWV4"	"ENSMUSG00000079426"	""	"Regulation of actin dynamics for phagocytic cup formation; Clathrin-mediated endocytosis; EPHB-mediated forward signaling; RHO GTPases Activate WASPs and WAVEs"	"4"	"0"	"0.481"	"0.967"	"1.585"	"0.838"	"-1.06"	"-0.05"	"0.66"	"-0.26"	"0.0348171816295144"	"0.868276392780871"	"0.00370308343024472"	"0.246227837633866"	"0.235868144780364"	"0.97529582628135"	"0.0363867022074524"	"0.7048660296334"	"37.69"	"23.33"	"16.51"	"11.41"	"24.0543208112448"	"24.4019298592133"	"24.0295110847217"	"24.3824682695909"	"9794502.75"	"11812962.71875"	"9323046.09375"	"13235428.3125"	"6739989.8046875"	"2438176.1875"	"6589795.125"	"6914409"	"12066878.40625"	"10928906.1875"	"10627941.8125"	"11913965.625"	"3534583.59375"	"10326647.875"	"11211473.2265625"	"10593995.3984375"	"13250875.6819168"	"13927600.4578332"	"12178368.1376746"	"13249841.0827872"	"8081508.20878579"	"2594101.77178896"	"7150579.00440422"	"8937370.89892151"	"12426882.2547276"	"14891884.6900558"	"13280738.8994759"	"12842271.7079199"	"4119311.15769303"	"11695631.988445"	"11211473.2265625"	"12720434.4929297"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q9CQ69"	"Cytochrome b-c1 complex subunit 8 [OS=Mus musculus]"	"0.000"	"8.438"	"48"	"3"	"33"	"3"	"82"	"9.8"	"10.26"	"13.56"	"3"	"other metabolic processes;developmental processes"	"other membranes;mitochondrion"	""	"Pf02939"	"22272"	"Uqcrq"	"mmu:22272; Q9CQ69"	"ENSMUSG00000044894"	"Electron transport chain"	"Respiratory electron transport"	"2"	"0"	"0.989"	"0.760"	"0.865"	"1.130"	"-0.02"	"-0.40"	"-0.21"	"0.18"	"0.984383652205048"	"0.309110768328565"	"0.376044675365568"	"0.588747509722606"	"0.997076270930681"	"0.753506161334933"	"0.776828599214995"	"0.909492928792069"	"45.12"	"59.86"	"33.69"	"35.60"	"23.9424001640513"	"23.731975719564"	"23.9795127646272"	"23.7748302964541"	"5185040.21875"	"8306409.875"	"6928375.4375"	"7729246.25"	"8489749.015625"	"9497417.9765625"	"9127218.65625"	"7496123.078125"	"7251153.03125"	"5160468.015625"	"6290655.09375"	"6955810.265625"	"7149588.7421875"	"7480502.28125"	"8595516"	"8004230.5234375"	"7014784.22111781"	"9793339.80241682"	"9050293.84446158"	"7737663.04226878"	"10179537.1133333"	"10104794.28301"	"9903934.31874527"	"9689278.18027084"	"7467484.29019414"	"7031727.90734585"	"7860839.78258999"	"7497789.41719039"	"8332348.03972004"	"8472178.27403874"	"8595516"	"9610848.99609375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q8BP92"	"Reticulocalbin-2 [OS=Mus musculus]"	"0.000"	"8.431"	"7"	"2"	"24"	"2"	"320"	"37.2"	"4.42"	"67.79"	"2"	""	"ER/Golgi;nucleus"	"other molecular function"	"Pf13202"	"26611"	"Rcn2"	"A2RT07; mmu:26611; O70341; Q8BP92"	"ENSMUSG00000032320"	"Mechanisms associated with pluripotency"	""	"1"	"0"	"0.900"	"0.749"	"1.035"	"1.257"	"-0.15"	"-0.42"	"0.05"	"0.33"	"0.70682539175438"	"0.212952966060984"	"0.845117622231798"	"0.303198490105356"	"0.944253932630707"	"0.639023978001603"	"0.975227918326328"	"0.758192852040371"	"13.24"	"12.80"	"14.13"	"11.48"	"22.7422292811978"	"22.673640724323"	"22.7663456677322"	"22.6989211131495"	"3334576.6875"	"4001082.25"	"3171161.1875"	"4639567"	"3123120.375"	"4074817.375"	"3517722.375"	"3215846.75"	"3080232.75"	"2365234.25"	"3017260.75"	"3058171.1875"	"3314353.6875"	"3644653.125"	"4387681.25"	"3901574.375"	"4511312.34180117"	"4717315.74065486"	"4142376.64138228"	"4644619.27423128"	"3744742.00688482"	"4335408.99398351"	"3817076.44636342"	"4156713.19976029"	"3172128.56653797"	"3222902.19274248"	"3770386.86505198"	"3296456.155354"	"3862648.53082024"	"4127817.8738651"	"4387681.25"	"4684702.92745269"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q3U1Y4"	"DENN domain-containing protein 4B [OS=Mus musculus]"	"0.000"	"8.421"	"2"	"2"	"10"	"2"	"1499"	"164.6"	"7.71"	"15.80"	"2"	"other biological processes"	"ER/Golgi;nucleus;other cell component"	"enzyme regulator activity"	"Pf02141, Pf03455, Pf03456"	"229541"	"Dennd4b"	"mmu:229541; Q3U1Y4; Q6NZJ7; Q6R5M4; Q80TZ2; Q80VU7; Q8CGE6; Q8R0E9"	"ENSMUSG00000042404"	""	"RAB GEFs exchange GTP for GDP on RABs"	"1"	"0"	"0.344"	"0.279"	"3.100"	"4.549"	"-1.54"	"-1.84"	"1.63"	"2.19"	"0.0260030624497314"	"0.000370057013634684"	"0.0017603139784601"	"1.25209398977866E-05"	"0.18488415961965"	"0.00492264845285175"	"0.0196867767386967"	"0.000174298715689043"	"41.12"	"68.94"	"39.16"	"58.12"	"19.3999931561673"	"19.3927445574786"	"19.8824152597978"	"19.8772306019471"	"465754.5625"	""	"549830.5625"	""	"144030.5625"	""	""	"239552.171875"	"182282.265625"	"258065.609375"	""	"107750.5546875"	""	"780754"	"528330.625"	"809921.125"	"630114.255261509"	""	"718224.380329793"	""	"172698.209773294"	""	""	"309638.410121396"	"187720.483772638"	"351643.909403946"	""	"116146.20551467"	""	"884257.076259259"	"528330.625"	"972489.436470957"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"A2APB8"	"Targeting protein for Xklp2 [OS=Mus musculus]"	"0.000"	"8.418"	"3"	"2"	"3"	"2"	"745"	"85.8"	"9.38"	"6.58"	"2"	"cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes"	"cytoskeleton;nucleus;other cell component"	"enzyme regulator activity;cytoskeletal activity;other molecular function"	"Pf06886, Pf09041, Pf12214"	"72119"	"Tpx2"	"A2APB8; mmu:72119; Q3U500; Q6P9S6"	"ENSMUSG00000027469"	""	"AURKA Activation by TPX2; Regulation of TP53 Activity through Phosphorylation"	"2"	"0"	"2.126"	"2.067"	"0.898"	"0.924"	"1.09"	"1.05"	"-0.16"	"-0.11"	"0.191442766452049"	"0.0844587547492264"	"0.878178366527859"	"0.94574678527595"	"0.633771000893175"	"0.384183125304648"	"0.980317494780108"	"0.988052933708807"	"77.80"	"93.07"	"70.41"	"78.45"	"19.125349274072"	"18.3363606344703"	"19.4929504010276"	"18.9227033000559"	"241940.90625"	""	"59386.26953125"	""	"142647.84375"	"630902.9375"	"452012.09375"	""	""	"167672.328125"	"211108.0625"	"440333.03125"	""	"144477.34375"	"565473.8125"	""	"327319.206795775"	""	"77574.2011143298"	""	"171040.276563841"	"671250.271570298"	"490477.795742632"	""	""	"228472.724837423"	"263801.882537521"	"474642.667880327"	""	"163630.431057771"	"565473.8125"	""	"Peak Found"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"High"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"High"	"n/a"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q99MR8"	"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial [OS=Mus musculus]"	"0.000"	"8.399"	"4"	"3"	"19"	"2"	"717"	"79.3"	"7.83"	"13.14"	"3"	"other metabolic processes"	"mitochondrion;other cell component"	"other molecular function"	"Pf00289, Pf00364, Pf02785, Pf02786"	"72039"	"Mccc1"	"mmu:72039; Q3TGU0; Q99MR8; Q9D8R2"	"ENSMUSG00000027709"	""	"Biotin transport and metabolism; Branched-chain amino acid catabolism"	"2"	"0"	"1.506"	"1.535"	"0.824"	"0.781"	"0.59"	"0.62"	"-0.28"	"-0.36"	"0.459504706065861"	"0.221807222405913"	"0.646657943892759"	"0.527101007281636"	"0.879051190821847"	"0.652939739873223"	"0.915098280497359"	"0.898939179158775"	"40.08"	"57.16"	"18.46"	"32.19"	"19.8572775947939"	"19.9041420034513"	"20.0708145824156"	"20.1113210064282"	"426063.0625"	"301033.5"	"280868.40625"	"972076.1875"	"639005.6875"	"588333.125"	"595037.4375"	"539371.25"	"883924.5625"	"402188.3125"	"475764"	"815895.5625"	"570211.625"	"455527"	"630832.0625"	"399718.8125"	"576416.058879993"	"354921.488558358"	"366888.548566492"	"973134.733582629"	"766192.510469457"	"625958.045931673"	"645674.4294341"	"697176.130811023"	"910295.611710129"	"548027.576656158"	"594517.50614016"	"879468.082140885"	"664541.959981413"	"515915.350004164"	"630832.0625"	"479950.838070763"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"Q99K01"	"Pyridoxal-dependent decarboxylase domain-containing protein 1 [OS=Mus musculus]"	"0.000"	"8.393"	"3"	"2"	"3"	"2"	"787"	"87.3"	"5.48"	"2.78"	"2"	"other metabolic processes"	"ER/Golgi;other cell component"	"other molecular function"	"Pf00282"	"94184"	"Pdxdc1"	"mmu:94184; Q3TCL3; Q3TN13; Q8BMK9; Q8BW02; Q8BW51; Q8BZZ4; Q99K01; Q9DC25"	"ENSMUSG00000022680"	""	""	"0"	"0"	"1.416"	"0.697"	"0.830"	"1.588"	"0.50"	"-0.52"	"-0.27"	"0.67"	"0.476844296925303"	"0.170881592898914"	"0.4536016432946"	"0.121684608340672"	"0.879051190821847"	"0.579739391859505"	"0.824293426060983"	"0.493392060737782"	"14.98"	"25.42"	"36.57"	"41.69"	"21.622241770816"	"20.9857627373549"	"21.6367221326816"	"21.0082106981167"	"1241091.625"	"1937252.625"	"1217045.6875"	"2149220.1875"	""	"3038861.75"	"1677489.875"	"1285815.625"	"1824841.75"	"478075.625"	"452455.21875"	"578673.25"	"2295091.75"	"1835770.25"	"1343540.75"	"1365286.78125"	"1679059.2899413"	"2284040.09978486"	"1589784.09778328"	"2151560.58904408"	""	"3233202.21496368"	"1820242.306892"	"1662009.16784841"	"1879284.1692194"	"651432.719659471"	"565390.715336491"	"623762.006750383"	"2674769.68727562"	"2079134.82857434"	"1343540.75"	"1639328.73404069"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"n/a"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
